id,exerciseId,rating,ratingELO,classExamId,correct
1142,2503,0,197,1191,1
1143,2029,0,196,1191,1
1144,2100,0,195,1191,1
1145,1723,0,196,1192,1
1146,1875,0,190,1192,1
1147,1936,0,193,1192,1
1148,1945,0,196,1192,1
1149,1964,0,198,1192,1
1150,1965,0,197,1192,1
1151,1975,0,193,1192,1
1152,1984,0,197,1192,1
1153,2018,0,197,1192,1
1154,2044,0,191,1192,1
1155,2046,0,194,1192,1
1156,2064,0,200,1192,1
1157,2066,0,199,1192,1
1158,2075,0,194,1192,1
1159,2084,0,193,1192,1
1160,2144,0,196,1192,1
1161,1710,0,201,1193,1
1162,1722,0,202,1193,1
1163,1731,0,195,1193,1
1164,1776,0,192,1193,1
1165,1803,0,211,1193,0
1166,1813,0,206,1193,0
1167,1824,0,196,1193,1
1168,1834,0,196,1193,1
1169,1844,0,197,1193,1
1170,1880,0,196,1193,1
1171,1933,0,192,1193,1
1172,1956,0,198,1193,1
1173,1962,0,197,1193,1
1174,1982,0,199,1193,1
1175,2052,0,194,1193,1
1176,2091,0,193,1193,1
1177,2120,0,198,1193,1
1178,2140,0,199,1193,1
1179,1742,0,199,1194,0
1180,1763,0,196,1194,1
1181,1765,0,196,1194,1
1182,1790,0,213,1194,0
1183,1796,0,199,1194,0
1184,1798,0,195,1194,1
1185,1841,0,197,1194,0
1186,1874,0,209,1194,0
1187,1914,0,194,1194,1
1188,1933,0,190,1194,1
1189,1936,0,191,1194,1
1190,1966,0,191,1194,1
1191,1984,0,195,1194,1
1192,2000,0,197,1194,1
1193,2014,0,204,1194,0
1194,2020,0,200,1194,0
1195,2032,0,202,1194,1
1196,2035,0,190,1194,1
1197,2077,0,193,1194,1
1198,2127,0,188,1194,1
1199,1758,0,195,1195,1
1200,1777,0,204,1195,1
1201,1784,0,192,1195,1
1202,1838,0,197,1195,0
1203,1849,0,195,1195,1
1204,1872,0,197,1195,0
1205,1894,0,197,1195,0
1206,1898,0,190,1195,1
1207,1911,0,197,1195,1
1208,1953,0,195,1195,1
1209,1998,0,192,1195,1
1210,2506,0,195,1195,1
1211,2053,0,193,1195,1
1212,2059,0,200,1195,0
1213,2078,0,194,1195,1
1214,2116,0,201,1195,0
1215,1738,0,195,1196,1
1216,1743,0,203,1196,1
1217,1770,0,197,1196,1
1218,1785,0,195,1196,1
1219,1818,0,195,1196,1
1220,1880,0,194,1196,1
1221,1881,0,198,1196,1
1222,1895,0,203,1196,1
1223,1916,0,192,1196,1
1224,1934,0,196,1196,0
1225,1952,0,199,1196,1
1226,2505,0,200,1196,0
1227,2040,0,196,1196,0
1228,2062,0,198,1196,0
1229,2090,0,198,1196,0
1230,2105,0,203,1196,0
1231,2114,0,197,1196,1
1232,1711,0,196,1197,1
1233,1722,0,199,1197,1
1234,1845,0,203,1197,1
1235,1873,0,197,1197,1
1236,1878,0,196,1197,1
1237,1882,0,199,1197,0
1238,1911,0,194,1197,1
1239,1932,0,188,1197,1
1240,1976,0,199,1197,0
1241,2002,0,199,1197,0
1242,2069,0,197,1197,0
1243,2072,0,202,1197,0
1244,2102,0,193,1197,1
1245,2131,0,194,1197,1
1246,2148,0,205,1197,0
1247,1712,0,197,1198,1
1248,1717,0,200,1198,1
1249,1769,0,195,1198,1
1250,1794,0,197,1198,1
1251,1847,0,193,1198,1
1252,1889,0,197,1198,1
1253,1944,0,197,1198,1
1254,2001,0,198,1198,1
1255,2012,0,195,1198,1
1256,2014,0,201,1198,1
1257,2019,0,194,1198,1
1258,2502,0,194,1198,1
1259,2034,0,198,1198,0
1260,2035,0,193,1198,0
1261,2049,0,200,1198,0
1262,2055,0,197,1198,1
1263,2127,0,186,1198,1
1264,2146,0,198,1198,0
1265,2159,0,195,1198,1
1266,1729,0,192,1199,1
1267,1843,0,198,1199,1
1268,1846,0,196,1199,1
1269,1850,0,196,1199,1
1270,1857,0,194,1199,1
1271,1873,0,195,1199,1
1272,1890,0,198,1199,1
1273,1925,0,190,1199,1
1274,1952,0,197,1199,1
1275,1993,0,192,1199,1
1276,2010,0,192,1199,1
1277,2032,0,204,1199,0
1278,2038,0,198,1199,0
1279,2052,0,196,1199,0
1280,2057,0,196,1199,1
1281,2087,0,195,1199,1
1282,2131,0,192,1199,1
1283,1770,0,194,1200,1
1284,1835,0,198,1200,0
1285,1869,0,207,1200,0
1286,1870,0,204,1200,0
1287,1889,0,194,1200,1
1288,1906,0,199,1200,0
1289,1925,0,187,1200,1
1290,1932,0,190,1200,0
1291,1946,0,195,1200,0
1292,1981,0,188,1200,1
1293,1986,0,195,1200,1
1294,2145,0,189,1200,1
1295,1715,0,197,1201,0
1296,1729,0,189,1201,1
1297,1801,0,196,1201,1
1298,1841,0,194,1201,1
1299,1879,0,200,1201,0
1300,1998,0,190,1201,1
1301,2042,0,194,1201,1
1302,1725,0,196,1203,0
1303,1768,0,196,1203,0
1304,1803,0,212,1203,0
1305,1828,0,194,1203,0
1306,1829,0,194,1203,1
1307,1852,0,192,1203,1
1308,1855,0,196,1203,0
1309,1872,0,194,1203,1
1310,1991,0,195,1203,1
1311,1993,0,189,1203,1
1312,2094,0,193,1203,1
1313,1711,0,194,1202,1
1314,1727,0,200,1202,1
1315,1773,0,207,1202,0
1316,1816,0,195,1202,1
1317,1862,0,193,1202,1
1318,1921,0,194,1202,1
1319,1935,0,198,1202,1
1320,1948,0,194,1202,1
1321,1951,0,199,1202,1
1322,1970,0,193,1202,1
1323,1989,0,196,1202,1
1324,2047,0,195,1202,1
1325,2050,0,191,1202,1
1326,2080,0,197,1202,0
1327,2087,0,193,1202,1
1328,2089,0,199,1202,0
1329,2131,0,190,1202,1
1330,1850,0,194,1204,1
1331,1872,0,192,1204,1
1332,2036,0,199,1204,0
1333,2037,0,193,1204,1
1334,2090,0,200,1204,0
1335,2160,0,194,1204,1
1336,2230,0,206,1204,0
1337,1726,0,191,1205,0
1338,1762,0,203,1205,0
1339,1810,0,212,1205,0
1340,1844,0,198,1205,0
1341,1857,0,195,1205,0
1342,1917,0,199,1205,0
1343,1947,0,198,1205,0
1344,1995,0,190,1205,1
1345,2063,0,203,1205,0
1346,2082,0,198,1205,1
1347,2097,0,193,1205,1
1348,1726,0,188,1206,1
1349,1727,0,201,1206,0
1350,1789,0,191,1206,1
1351,1796,0,200,1206,0
1352,1914,0,195,1206,0
1353,2028,0,192,1206,1
1354,2034,0,195,1206,1
1355,2041,0,195,1206,1
1356,2076,0,197,1206,1
1357,2100,0,197,1206,0
1358,2104,0,202,1206,0
1359,2230,0,207,1206,0
1360,1775,0,199,1207,0
1361,1794,0,198,1207,0
1362,1801,0,197,1207,0
1363,1879,0,201,1207,0
1364,1913,0,198,1207,0
1365,1961,0,193,1207,1
1366,2003,0,194,1207,1
1367,2042,0,191,1207,1
1368,2137,0,195,1207,1
1369,1715,0,198,1208,0
1370,1720,0,195,1208,1
1371,1785,0,192,1208,1
1372,1913,0,199,1208,0
1373,1942,0,198,1208,0
1374,1998,0,191,1208,0
1375,2109,0,191,1208,1
1376,1729,0,190,1209,0
1377,1775,0,200,1209,0
1378,1801,0,198,1209,0
1379,1879,0,202,1209,0
1380,1913,0,195,1209,1
1381,2042,0,192,1209,0
1382,2109,0,188,1209,1
1383,1720,0,191,1210,1
1384,1729,0,191,1210,0
1385,1775,0,201,1210,0
1386,1785,0,189,1210,1
1387,1903,0,194,1210,0
1388,1942,0,194,1210,1
1389,1998,0,188,1210,1
1390,1720,0,188,1211,1
1391,1729,0,188,1211,1
1392,1775,0,202,1211,0
1393,1794,0,199,1211,0
1394,1801,0,195,1211,1
1395,1841,0,195,1211,0
1396,1879,0,198,1211,1
1397,1998,0,185,1211,1
1398,2042,0,193,1211,0
1399,2109,0,185,1211,1
1400,1712,0,194,1212,1
1401,1852,0,189,1212,1
1402,1887,0,188,1212,1
1403,1954,0,195,1212,1
1404,2032,0,201,1212,1
1405,2036,0,196,1212,1
1406,2051,0,190,1212,1
1407,2090,0,197,1212,1
1408,1714,0,207,1213,0
1409,1774,0,199,1213,0
1410,1783,0,189,1213,1
1411,1800,0,202,1213,0
1412,1839,0,197,1213,1
1413,1952,0,194,1213,1
1414,1971,0,197,1213,1
1415,2021,0,192,1213,1
1416,1727,0,198,1214,1
1417,1816,0,197,1214,0
1418,1989,0,193,1214,1
1419,2131,0,192,1214,0
1420,1756,0,197,1215,1
1421,1773,0,209,1215,0
1422,1851,0,193,1215,1
1423,1862,0,191,1215,1
1424,1921,0,196,1215,0
1425,1970,0,190,1215,1
1426,2047,0,192,1215,1
1427,2050,0,189,1215,1
1428,1718,0,197,1216,1
1429,1861,0,195,1216,1
1430,1886,0,202,1216,0
1431,1920,0,202,1216,0
1432,2061,0,202,1216,0
1433,2127,0,184,1216,1
1434,2136,0,195,1216,1
1435,1716,0,208,1220,0
1436,1728,0,192,1220,1
1437,1917,0,201,1220,0
1438,1987,0,200,1220,1
1439,2067,0,197,1220,1
1440,2139,0,195,1220,1
1441,2141,0,194,1220,1
1442,1721,0,197,1219,1
1443,1757,0,200,1219,1
1444,1833,0,200,1219,0
1445,1851,0,191,1219,1
1446,1852,0,187,1219,1
1447,1868,0,199,1219,0
1448,1902,0,195,1219,1
1449,1922,0,193,1219,1
1450,1923,0,189,1219,1
1451,1941,0,196,1219,1
1452,1945,0,194,1219,1
1453,2003,0,192,1219,1
1454,2007,0,198,1219,1
1455,2027,0,198,1219,1
1456,2053,0,191,1219,1
1457,2066,0,201,1219,0
1458,2125,0,196,1219,1
1477,1716,0,205,1221,1
1478,1769,0,197,1221,0
1479,1810,0,214,1221,0
1480,1862,0,189,1221,1
1481,1908,0,204,1221,0
1482,1922,0,191,1221,1
1483,1960,0,197,1221,1
1484,2006,0,194,1221,1
1485,2018,0,195,1221,1
1486,2019,0,192,1221,1
1487,2504,0,199,1221,0
1488,2096,0,193,1221,1
1489,2109,0,183,1221,1
1490,2141,0,192,1221,1
1491,2148,0,202,1221,1
1492,1723,0,193,1223,1
1493,1730,0,199,1223,1
1494,1801,0,197,1223,0
1495,1809,0,201,1223,1
1496,1837,0,204,1223,0
1497,1848,0,201,1223,0
1498,1874,0,210,1223,0
1499,1876,0,195,1223,1
1500,1905,0,190,1223,1
1501,1921,0,193,1223,1
1502,1971,0,194,1223,1
1503,1981,0,186,1223,1
1504,2003,0,189,1223,1
1505,2014,0,198,1223,1
1506,2051,0,188,1223,1
1507,2133,0,193,1223,1
1508,1719,0,198,1222,1
1509,1723,0,191,1222,1
1510,1781,0,194,1222,1
1511,1804,0,195,1222,1
1512,1829,0,192,1222,1
1513,1833,0,198,1222,1
1514,1886,0,200,1222,1
1515,1922,0,190,1222,1
1516,1945,0,193,1222,1
1517,1976,0,197,1222,1
1518,2059,0,198,1222,1
1519,2063,0,201,1222,1
1520,2090,0,196,1222,1
1521,2096,0,192,1222,1
1522,2098,0,197,1222,1
1523,1711,0,192,1224,1
1524,1718,0,195,1224,1
1525,1744,0,198,1224,0
1526,1748,0,193,1224,1
1527,1778,0,203,1224,1
1528,1805,0,204,1224,0
1529,1878,0,194,1224,1
1530,1900,0,199,1224,0
1531,1901,0,193,1224,1
1532,2057,0,194,1224,1
1533,2063,0,203,1224,0
1534,2087,0,191,1224,1
1535,2112,0,202,1224,0
1536,2127,0,182,1224,1
1537,1758,0,192,1226,1
1538,1781,0,192,1226,1
1539,1918,0,200,1226,0
1540,1927,0,190,1226,1
1541,1953,0,192,1226,1
1542,2019,0,190,1226,1
1543,2097,0,191,1226,1
1544,2156,0,202,1226,0
1545,1798,0,193,1227,1
1546,1821,0,194,1227,1
1547,1847,0,191,1227,1
1548,1877,0,197,1227,1
1549,1919,0,197,1227,0
1550,2154,0,194,1227,1
1551,2156,0,199,1227,1
1552,1734,0,191,1229,1
1553,1758,0,190,1229,1
1554,1759,0,200,1229,0
1555,1847,0,189,1229,1
1556,1848,0,203,1229,0
1557,2155,0,197,1229,1
1558,1718,0,192,1228,1
1559,1758,0,192,1228,0
1560,1771,0,211,1228,0
1561,1777,0,201,1228,1
1562,1788,0,202,1228,0
1563,1843,0,195,1228,1
1564,1868,0,201,1228,0
1565,1884,0,192,1228,1
1566,1891,0,198,1228,0
1567,1903,0,191,1228,1
1568,1951,0,196,1228,1
1569,1987,0,202,1228,0
1570,1996,0,195,1228,1
1571,2086,0,194,1228,1
1572,2125,0,193,1228,1
1573,1728,0,194,1231,0
1574,1730,0,196,1231,1
1575,1764,0,202,1231,0
1576,1779,0,191,1231,1
1577,1787,0,191,1231,1
1578,1798,0,195,1231,0
1579,1820,0,194,1231,1
1580,1888,0,208,1231,0
1581,1913,0,192,1231,1
1582,1922,0,188,1231,1
1583,1923,0,191,1231,0
1584,1932,0,188,1231,1
1585,1972,0,194,1231,1
1586,1986,0,192,1231,1
1587,2505,0,197,1231,1
1588,2100,0,195,1231,1
1589,2112,0,199,1231,1
1590,2134,0,197,1231,1
1591,1720,0,187,1230,1
1592,1746,0,194,1230,1
1593,1779,0,190,1230,1
1594,1819,0,201,1230,1
1595,1848,0,201,1230,1
1596,1886,0,199,1230,1
1597,1900,0,198,1230,1
1598,1911,0,193,1230,1
1599,1965,0,196,1230,1
1600,2014,0,197,1230,1
1601,2027,0,197,1230,1
1602,2122,0,197,1230,1
1603,1779,0,188,1234,1
1604,1870,0,201,1234,1
1605,1923,0,189,1234,1
1606,2005,0,185,1234,1
1607,2006,0,192,1234,1
1608,2007,0,196,1234,1
1609,2079,0,196,1234,1
1610,2098,0,195,1234,1
1611,2103,0,194,1234,1
1612,1726,0,187,1233,1
1613,1774,0,198,1233,1
1614,1793,0,196,1233,1
1615,1796,0,199,1233,1
1616,1819,0,200,1233,1
1617,1864,0,203,1233,1
1618,1918,0,199,1233,1
1619,1925,0,186,1233,1
1620,1937,0,200,1233,0
1621,1942,0,193,1233,1
1622,1962,0,196,1233,1
1623,1977,0,195,1233,1
1624,2016,0,190,1233,1
1625,2041,0,194,1233,1
1626,2112,0,197,1233,1
1627,1754,0,196,1235,1
1628,1870,0,199,1235,1
1629,1923,0,187,1235,1
1630,1986,0,195,1235,0
1631,2005,0,183,1235,1
1632,2006,0,190,1235,1
1633,2007,0,194,1235,1
1634,2079,0,199,1235,0
1635,1714,0,204,1232,1
1636,1746,0,192,1232,1
1637,1907,0,201,1232,0
1638,1956,0,195,1232,1
1639,1966,0,189,1232,1
1640,1994,0,198,1232,0
1641,2068,0,193,1232,1
1642,2069,0,199,1232,0
1643,2082,0,200,1232,0
1644,2093,0,195,1232,1
1645,1730,0,195,1236,1
1646,1743,0,206,1236,0
1647,1764,0,200,1236,1
1648,1768,0,199,1236,0
1649,1794,0,197,1236,1
1650,1819,0,198,1236,1
1651,1925,0,185,1236,1
1652,1926,0,196,1236,1
1653,1936,0,190,1236,1
1654,1954,0,194,1236,1
1655,1967,0,201,1236,0
1656,1974,0,193,1236,1
1657,1981,0,185,1236,1
1658,2064,0,198,1236,1
1659,2090,0,194,1236,1
1660,2114,0,195,1236,1
1661,2120,0,201,1236,0
1662,2129,0,198,1236,1
1663,2137,0,193,1236,1
1664,2142,0,195,1236,1
1665,1767,0,202,1237,1
1666,1789,0,190,1237,1
1667,1799,0,192,1237,1
1668,1803,0,214,1237,0
1669,1881,0,196,1237,1
1670,1907,0,199,1237,1
1671,1916,0,191,1237,1
1672,1918,0,197,1237,1
1673,1926,0,194,1237,1
1674,1931,0,196,1237,1
1675,1968,0,193,1237,1
1676,1989,0,192,1237,1
1677,2506,0,198,1237,0
1678,2060,0,197,1237,1
1679,2073,0,197,1237,1
1680,2081,0,194,1237,1
1681,2108,0,194,1237,1
1682,2143,0,196,1237,1
1683,2155,0,196,1237,1
1684,1717,0,203,1240,0
1685,1770,0,193,1240,1
1686,1809,0,204,1240,0
1687,1848,0,199,1240,1
1688,1915,0,194,1240,1
1689,1920,0,200,1240,1
1690,1927,0,189,1240,1
1691,1946,0,194,1240,1
1692,1970,0,189,1240,1
1693,2003,0,188,1240,1
1694,2046,0,193,1240,1
1695,2097,0,190,1240,1
1696,2110,0,196,1240,1
1697,2111,0,195,1240,1
1698,2115,0,194,1240,1
1699,2127,0,181,1240,1
1700,2139,0,194,1240,1
1701,1717,0,206,1242,0
1702,1736,0,195,1242,1
1703,1781,0,191,1242,1
1704,1797,0,200,1242,1
1705,1798,0,194,1242,1
1706,1802,0,198,1242,1
1707,1828,0,193,1242,1
1708,1839,0,195,1242,1
1709,1845,0,206,1242,0
1710,1862,0,188,1242,1
1711,1878,0,192,1242,1
1712,1966,0,188,1242,1
1713,1974,0,192,1242,1
1714,1986,0,193,1242,1
1715,1999,0,193,1242,1
1716,2003,0,187,1242,1
1717,2098,0,194,1242,1
1718,2129,0,196,1242,1
1719,1777,0,204,1243,0
1720,1828,0,191,1243,1
1721,1849,0,193,1243,1
1722,1881,0,194,1243,1
1723,1887,0,187,1243,1
1724,1913,0,191,1243,1
1725,1919,0,195,1243,1
1726,1928,0,194,1243,1
1727,1935,0,196,1243,1
1728,1996,0,194,1243,1
1729,2019,0,189,1243,1
1730,2027,0,196,1243,1
1731,2034,0,194,1243,1
1732,2047,0,191,1243,1
1733,2056,0,194,1243,1
1734,2085,0,195,1243,1
1735,2105,0,201,1243,1
1736,2123,0,197,1243,1
1737,2226,0,204,1243,0
1738,1755,0,203,1239,1
1739,1842,0,200,1239,0
1740,1857,0,192,1239,1
1741,1879,0,200,1239,0
1742,1931,0,198,1239,0
1743,1940,0,197,1239,1
1744,2046,0,190,1239,1
1745,2087,0,188,1239,1
1746,2112,0,194,1239,1
1747,1772,0,193,1245,1
1748,1779,0,187,1245,1
1749,1794,0,195,1245,1
1750,1805,0,207,1245,0
1751,1843,0,193,1245,1
1752,1858,0,212,1245,0
1753,1887,0,186,1245,1
1754,1931,0,196,1245,1
1755,2502,0,192,1245,1
1756,2069,0,197,1245,1
1757,2229,0,200,1245,0
1758,1737,0,193,1246,1
1759,1740,0,195,1246,1
1760,1767,0,200,1246,1
1761,1813,0,209,1246,0
1762,1846,0,194,1246,1
1763,1895,0,206,1246,0
1764,1905,0,188,1246,1
1765,1917,0,199,1246,1
1766,1943,0,190,1246,1
1767,1953,0,190,1246,1
1768,1960,0,195,1246,1
1769,1982,0,202,1246,0
1770,1999,0,191,1246,1
1771,2003,0,185,1246,1
1772,2037,0,191,1246,1
1773,2068,0,191,1246,1
1774,2070,0,194,1246,1
1775,2079,0,197,1246,1
1776,1711,0,190,1247,1
1777,1713,0,198,1247,1
1778,1716,0,208,1247,0
1779,1730,0,193,1247,1
1780,1736,0,193,1247,1
1781,1737,0,191,1247,1
1782,1747,0,204,1247,0
1783,1843,0,191,1247,1
1784,1906,0,197,1247,1
1785,1928,0,192,1247,1
1786,1929,0,190,1247,1
1787,1940,0,195,1247,1
1788,1990,0,192,1247,1
1789,2008,0,196,1247,1
1790,2012,0,194,1247,1
1791,2089,0,197,1247,1
1792,2095,0,197,1247,1
1793,2103,0,193,1247,1
1794,2145,0,192,1247,0
1795,1712,0,192,1248,1
1796,1776,0,191,1248,1
1797,1790,0,215,1248,0
1798,1791,0,195,1248,1
1799,1819,0,201,1248,0
1800,1848,0,197,1248,1
1801,1883,0,192,1248,1
1802,1893,0,201,1248,0
1803,1953,0,188,1248,1
1804,1955,0,191,1248,1
1805,1970,0,187,1248,1
1806,1973,0,190,1248,1
1807,1987,0,200,1248,1
1808,2503,0,195,1248,1
1809,2089,0,195,1248,1
1810,2114,0,193,1248,1
1811,2131,0,191,1248,1
1812,2159,0,193,1248,1
1813,1718,0,195,1250,0
1814,1775,0,200,1250,1
1815,1792,0,198,1250,1
1816,1843,0,190,1250,1
1817,1847,0,188,1250,1
1818,1889,0,197,1250,0
1819,1891,0,196,1250,1
1820,1892,0,191,1250,1
1821,1918,0,195,1250,1
1822,1921,0,191,1250,1
1823,1940,0,193,1250,1
1824,1957,0,193,1250,1
1825,1959,0,193,1250,1
1826,2036,0,194,1250,1
1827,2132,0,198,1250,1
1828,2143,0,195,1250,1
1829,1765,0,195,1251,1
1830,1804,0,194,1251,1
1831,1807,0,198,1251,1
1832,1817,0,206,1251,0
1833,1843,0,189,1251,1
1834,1870,0,202,1251,0
1835,1894,0,195,1251,1
1836,1914,0,193,1251,1
1837,1917,0,197,1251,1
1838,1934,0,194,1251,1
1839,1935,0,194,1251,1
1840,1959,0,192,1251,1
1841,2072,0,200,1251,1
1842,2076,0,195,1251,1
1843,2090,0,193,1251,1
1844,2101,0,197,1251,1
1845,2135,0,190,1251,1
1846,1727,0,201,1238,0
1847,1742,0,197,1238,1
1848,1773,0,207,1238,1
1849,1830,0,201,1238,1
1850,1891,0,195,1238,1
1851,1913,0,190,1238,1
1852,1923,0,186,1238,1
1853,1937,0,198,1238,1
1854,1961,0,192,1238,1
1855,1964,0,196,1238,1
1856,1974,0,191,1238,1
1857,1997,0,198,1238,1
1858,2050,0,188,1238,1
1859,2115,0,193,1238,1
1860,2121,0,196,1238,1
1861,2151,0,197,1238,1
1862,2221,0,203,1238,0
1863,1721,0,200,1252,0
1864,1728,0,193,1252,1
1865,1775,0,198,1252,1
1866,1782,0,195,1252,1
1867,1790,0,217,1252,0
1868,1794,0,193,1252,1
1869,1824,0,194,1252,1
1870,1834,0,194,1252,1
1871,1873,0,198,1252,0
1872,1891,0,193,1252,1
1873,1899,0,194,1252,1
1874,1908,0,207,1252,0
1875,1918,0,193,1252,1
1876,2010,0,190,1252,1
1877,2226,0,207,1252,0
1878,1754,0,194,1253,1
1879,1759,0,198,1253,1
1880,1796,0,202,1253,0
1881,1813,0,211,1253,0
1882,1832,0,200,1253,0
1883,1877,0,195,1253,1
1884,1886,0,201,1253,0
1885,1902,0,193,1253,1
1886,1944,0,195,1253,1
1887,1970,0,185,1253,1
1888,1991,0,193,1253,1
1889,2005,0,181,1253,1
1890,2034,0,192,1253,1
1891,2049,0,198,1253,1
1892,2054,0,200,1253,1
1893,2124,0,196,1253,1
1894,2145,0,190,1253,1
1895,1710,0,198,1256,1
1896,1722,0,197,1256,1
1897,1731,0,193,1256,1
1898,1776,0,189,1256,1
1899,1803,0,216,1256,0
1900,1813,0,213,1256,0
1901,1824,0,192,1256,1
1902,1834,0,192,1256,1
1903,1844,0,196,1256,1
1904,1880,0,192,1256,1
1905,1933,0,188,1256,1
1906,1956,0,193,1256,1
1907,1962,0,194,1256,1
1908,2052,0,194,1256,1
1909,2091,0,191,1256,1
1910,2120,0,199,1256,1
1911,2140,0,197,1256,1
1912,1732,0,198,1254,1
1913,1738,0,194,1254,1
1914,1754,0,193,1254,1
1915,1770,0,196,1254,0
1916,1840,0,197,1254,1
1917,1855,0,194,1254,1
1918,1857,0,191,1254,1
1919,1871,0,201,1254,1
1920,1932,0,187,1254,1
1921,1937,0,196,1254,1
1922,1957,0,192,1254,1
1923,1997,0,196,1254,1
1924,2056,0,193,1254,1
1925,2068,0,190,1254,1
1926,2074,0,196,1254,1
1927,2091,0,190,1254,1
1928,2127,0,180,1254,1
1929,2141,0,191,1254,1
1930,1745,0,198,1260,0
1931,1768,0,197,1260,1
1932,1796,0,200,1260,1
1933,1897,0,196,1260,0
1934,1976,0,195,1260,1
1935,1987,0,202,1260,0
1936,2077,0,195,1260,0
1937,2152,0,194,1260,1
1938,1732,0,195,1259,1
1939,1733,0,192,1259,1
1940,1747,0,201,1259,1
1941,1762,0,200,1259,1
1942,1790,0,218,1259,0
1943,1794,0,191,1259,1
1944,1824,0,190,1259,1
1945,1851,0,193,1259,0
1946,1873,0,195,1259,1
1947,1878,0,190,1259,1
1948,1887,0,189,1259,0
1949,1927,0,187,1259,1
1950,1957,0,190,1259,1
1951,1967,0,198,1259,1
1952,1984,0,193,1259,1
1953,2012,0,196,1259,0
1954,2028,0,190,1259,1
1955,2058,0,197,1259,1
1956,2059,0,196,1259,1
1957,2158,0,191,1259,0
1958,1768,0,195,1261,1
1959,1790,0,219,1261,0
1960,1808,0,198,1261,1
1961,1867,0,200,1261,0
1962,1908,0,209,1261,0
1963,1985,0,200,1261,0
1964,2077,0,192,1261,1
1965,1744,0,195,1263,1
1966,1790,0,220,1263,0
1967,1867,0,197,1263,1
1968,1876,0,193,1263,1
1969,1967,0,195,1263,1
1970,2067,0,195,1263,1
1971,2076,0,193,1263,1
1972,2115,0,195,1263,0
1973,1712,0,190,1264,1
1974,1742,0,200,1264,0
1975,1817,0,208,1264,0
1976,1891,0,191,1264,1
1977,1966,0,186,1264,1
1978,2000,0,195,1264,1
1979,2002,0,197,1264,1
1980,2037,0,189,1264,1
1981,2040,0,194,1264,1
1982,2041,0,192,1264,1
1983,2042,0,191,1264,1
1984,2048,0,194,1264,1
1985,2062,0,196,1264,1
1986,2065,0,195,1264,1
1987,2085,0,193,1264,1
1988,2091,0,189,1264,1
1989,2092,0,200,1264,1
1990,2113,0,198,1264,1
1991,2115,0,198,1264,0
1992,2118,0,195,1264,1
1993,2157,0,201,1264,0
1994,1711,0,188,1267,1
1995,1739,0,196,1267,1
1996,1772,0,191,1267,1
1997,1794,0,190,1267,1
1998,1826,0,198,1267,1
1999,1827,0,190,1267,1
2000,1851,0,191,1267,1
2001,1872,0,191,1267,1
2002,1892,0,190,1267,1
2003,1894,0,193,1267,1
2004,1908,0,212,1267,0
2005,1957,0,189,1267,1
2006,1995,0,189,1267,1
2007,2016,0,189,1267,1
2008,2038,0,196,1267,1
2009,2115,0,196,1267,1
2010,2116,0,199,1267,1
2011,2143,0,193,1267,1
2012,2156,0,197,1267,1
2013,2157,0,199,1267,1
2014,1724,0,193,1266,1
2015,1744,0,193,1266,1
2016,1796,0,197,1266,1
2017,1876,0,191,1266,1
2018,1976,0,193,1266,1
2019,1995,0,192,1266,0
2020,2148,0,199,1266,1
2021,1808,0,196,1269,1
2022,1867,0,195,1269,1
2023,1937,0,198,1269,0
2024,1967,0,197,1269,0
2025,2076,0,191,1269,1
2026,2077,0,190,1269,1
2027,2115,0,194,1269,1
2028,2145,0,188,1269,1
2029,2153,0,191,1269,1
2030,1724,0,196,1268,0
2031,1785,0,188,1268,1
2032,1796,0,200,1268,0
2033,1806,0,193,1268,1
2034,1833,0,196,1268,1
2035,1840,0,195,1268,1
2036,1857,0,190,1268,1
2037,1914,0,191,1268,1
2038,1927,0,186,1268,1
2039,1940,0,191,1268,1
2040,1944,0,193,1268,1
2041,2003,0,184,1268,1
2042,2004,0,193,1268,1
2043,2008,0,194,1268,1
2044,2014,0,195,1268,1
2045,2085,0,192,1268,1
2046,2094,0,192,1268,1
2047,2095,0,196,1268,1
2048,2105,0,199,1268,1
2049,2117,0,201,1268,0
2050,2122,0,195,1268,1
2051,1724,0,194,1270,1
2052,1752,0,194,1270,1
2053,1796,0,198,1270,1
2054,1808,0,194,1270,1
2055,1857,0,188,1270,1
2056,2067,0,193,1270,1
2057,2076,0,194,1270,0
2058,2113,0,200,1270,0
2059,2148,0,197,1270,1
2060,1713,0,196,1271,1
2061,1769,0,195,1271,1
2062,1832,0,198,1271,1
2063,1847,0,187,1271,1
2064,1872,0,190,1271,1
2065,1873,0,198,1271,0
2066,1886,0,204,1271,0
2067,1928,0,190,1271,1
2068,1940,0,190,1271,1
2069,1954,0,192,1271,1
2070,1964,0,194,1271,1
2071,1999,0,190,1271,1
2072,2007,0,197,1271,0
2073,2045,0,199,1271,1
2074,2053,0,189,1271,1
2075,2078,0,192,1271,1
2076,2083,0,194,1271,1
2077,2089,0,193,1271,1
2078,2095,0,194,1271,1
2079,1722,0,200,1262,0
2080,1741,0,196,1262,1
2081,1769,0,193,1262,1
2082,1789,0,189,1262,1
2083,1815,0,197,1262,1
2084,1826,0,196,1262,1
2085,1850,0,193,1262,1
2086,1862,0,187,1262,1
2087,1872,0,189,1262,1
2088,1906,0,196,1262,1
2089,1946,0,193,1262,1
2090,1964,0,193,1262,1
